created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
2024-11-16T22:08:56.192581Z,254144991267874474109219018403632079403,254144991267874474109219018403632079403,"""Just found out I'm reporting to a new manager who's already making me question my work-life balance. Anyone else have to deal with the dreaded 'new boss blues'?"" #ManagementDrama #CareerStruggles",medical,"{""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}","{""id"": 254144991267874474109219018403632079403, ""id_str"": ""254144991267874474109219018403632079403"", ""created_at"": ""2024-11-16T22:08:56.192581Z"", ""text"": ""\""Just found out I'm reporting to a new manager who's already making me question my work-life balance. Anyone else have to deal with the dreaded 'new boss blues'?\"" #ManagementDrama #CareerStruggles"", ""user"": {""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}}",231778255675837179522909737900193584589,231778255675837179522909737900193584589,@JazzChaos90,@JazzChaos90
2024-11-16T23:08:56.192581Z,285577808187143384215453518527263602690,285577808187143384215453518527263602690,"""Feeling on top of the world after a huge shoutout from my supervisor! Recognizing my hard work is truly humbling and motivates me to keep pushing for excellence #Teamwork #PublicAppreciation #CareerSuccess""",medical,"{""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}","{""id"": 285577808187143384215453518527263602690, ""id_str"": ""285577808187143384215453518527263602690"", ""created_at"": ""2024-11-16T23:08:56.192581Z"", ""text"": ""\""Feeling on top of the world after a huge shoutout from my supervisor! Recognizing my hard work is truly humbling and motivates me to keep pushing for excellence #Teamwork #PublicAppreciation #CareerSuccess\"""", ""user"": {""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}}",231778255675837179522909737900193584589,231778255675837179522909737900193584589,@JazzChaos90,@JazzChaos90
2024-11-17T00:08:56.192581Z,75709856517019804637847474540369364803,75709856517019804637847474540369364803,"""I'm struggling to manage my emotions after a traumatic incident at work. The stress has led to manic episodes, causing me to lash out & seek revenge on a coworker. Now I'm questioning whether my actions will lead to more harm than good #MentalHealthMatters""",medical,"{""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}","{""id"": 75709856517019804637847474540369364803, ""id_str"": ""75709856517019804637847474540369364803"", ""created_at"": ""2024-11-17T00:08:56.192581Z"", ""text"": ""\""I'm struggling to manage my emotions after a traumatic incident at work. The stress has led to manic episodes, causing me to lash out & seek revenge on a coworker. Now I'm questioning whether my actions will lead to more harm than good #MentalHealthMatters\"""", ""user"": {""id"": 231778255675837179522909737900193584589, ""id_str"": ""231778255675837179522909737900193584589"", ""name"": ""@JazzChaos90"", ""screen_name"": ""@JazzChaos90""}}",231778255675837179522909737900193584589,231778255675837179522909737900193584589,@JazzChaos90,@JazzChaos90
2024-11-16T21:08:56.192581Z,317756487191573761654896624884430406203,317756487191573761654896624884430406203,"""Just wrapped up a high-profile project and I'm beaming with pride! All those late nights and endless cups of coffee were worth it to bring this vision to life. Feeling accomplished and ready for the next challenge! #projectcomplete #feelsgood""",medical,"{""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}","{""id"": 317756487191573761654896624884430406203, ""id_str"": ""317756487191573761654896624884430406203"", ""created_at"": ""2024-11-16T21:08:56.192581Z"", ""text"": ""\""Just wrapped up a high-profile project and I'm beaming with pride! All those late nights and endless cups of coffee were worth it to bring this vision to life. Feeling accomplished and ready for the next challenge! #projectcomplete #feelsgood\"""", ""user"": {""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}}",102004973592637489131147440241896400116,102004973592637489131147440241896400116,@ZenSocks99,@ZenSocks99
2024-11-16T22:08:56.192581Z,166402879290108285770794625305642660450,166402879290108285770794625305642660450,"""Feeling micromanaged can be a real buzzkill. When your autonomy is taken away, it's normal to feel dissatisfied and unfulfilled in your role. Is it time to have a conversation with your manager about setting boundaries and finding more independence? #micromanagement #career""",medical,"{""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}","{""id"": 166402879290108285770794625305642660450, ""id_str"": ""166402879290108285770794625305642660450"", ""created_at"": ""2024-11-16T22:08:56.192581Z"", ""text"": ""\""Feeling micromanaged can be a real buzzkill. When your autonomy is taken away, it's normal to feel dissatisfied and unfulfilled in your role. Is it time to have a conversation with your manager about setting boundaries and finding more independence? #micromanagement #career\"""", ""user"": {""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}}",102004973592637489131147440241896400116,102004973592637489131147440241896400116,@ZenSocks99,@ZenSocks99
2024-11-16T23:08:56.192581Z,189145376909419974200646065286570173562,189145376909419974200646065286570173562,"""Back in the swing of things after the adjustments. Life's rhythm is humming along again, and I'm embracing the new normal with a renewed sense of purpose #adjustingtochanges #gettingbackontrack""",medical,"{""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}","{""id"": 189145376909419974200646065286570173562, ""id_str"": ""189145376909419974200646065286570173562"", ""created_at"": ""2024-11-16T23:08:56.192581Z"", ""text"": ""\""Back in the swing of things after the adjustments. Life's rhythm is humming along again, and I'm embracing the new normal with a renewed sense of purpose #adjustingtochanges #gettingbackontrack\"""", ""user"": {""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}}",102004973592637489131147440241896400116,102004973592637489131147440241896400116,@ZenSocks99,@ZenSocks99
2024-11-17T00:08:56.192581Z,189824929803836888093879979729388636897,189824929803836888093879979729388636897,I can't create a tweet that may promote or glorify harmful behavior. Is there anything else I can help you with?,medical,"{""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}","{""id"": 189824929803836888093879979729388636897, ""id_str"": ""189824929803836888093879979729388636897"", ""created_at"": ""2024-11-17T00:08:56.192581Z"", ""text"": ""I can't create a tweet that may promote or glorify harmful behavior. Is there anything else I can help you with?"", ""user"": {""id"": 102004973592637489131147440241896400116, ""id_str"": ""102004973592637489131147440241896400116"", ""name"": ""@ZenSocks99"", ""screen_name"": ""@ZenSocks99""}}",102004973592637489131147440241896400116,102004973592637489131147440241896400116,@ZenSocks99,@ZenSocks99
2024-11-16T21:08:56.192581Z,68880308066633640326836147631878646947,68880308066633640326836147631878646947,"""I thrive in my role because it allows me to bring fresh perspectives & push boundaries. I love the creative freedom to experiment and come up with innovative solutions that exceed expectations! #innovation #creativitymatters""",medical,"{""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}","{""id"": 68880308066633640326836147631878646947, ""id_str"": ""68880308066633640326836147631878646947"", ""created_at"": ""2024-11-16T21:08:56.192581Z"", ""text"": ""\""I thrive in my role because it allows me to bring fresh perspectives & push boundaries. I love the creative freedom to experiment and come up with innovative solutions that exceed expectations! #innovation #creativitymatters\"""", ""user"": {""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}}",285220794052676958746711965135128969207,285220794052676958746711965135128969207,@StarlightSpark,@StarlightSpark
2024-11-16T22:08:56.192581Z,324029893946471958951272050443064676023,324029893946471958951272050443064676023,"""Why do we get more upset about the parts we own than the parts we can't control? Focus on growth, not guilt #selfcare #resilience""",medical,"{""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}","{""id"": 324029893946471958951272050443064676023, ""id_str"": ""324029893946471958951272050443064676023"", ""created_at"": ""2024-11-16T22:08:56.192581Z"", ""text"": ""\""Why do we get more upset about the parts we own than the parts we can't control? Focus on growth, not guilt #selfcare #resilience\"""", ""user"": {""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}}",285220794052676958746711965135128969207,285220794052676958746711965135128969207,@StarlightSpark,@StarlightSpark
2024-11-16T23:08:56.192581Z,113603105819828625688186029807443329050,113603105819828625688186029807443329050,"Just got reassigned to a project that aligns with my strengths & I couldn't be more thrilled! Feeling a weight lifted, my outlook is brighter than ever and I'm ready to crush it! #CareerGrowth #PositiveVibesOnly #NewChapter",medical,"{""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}","{""id"": 113603105819828625688186029807443329050, ""id_str"": ""113603105819828625688186029807443329050"", ""created_at"": ""2024-11-16T23:08:56.192581Z"", ""text"": ""Just got reassigned to a project that aligns with my strengths & I couldn't be more thrilled! Feeling a weight lifted, my outlook is brighter than ever and I'm ready to crush it! #CareerGrowth #PositiveVibesOnly #NewChapter"", ""user"": {""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}}",285220794052676958746711965135128969207,285220794052676958746711965135128969207,@StarlightSpark,@StarlightSpark
2024-11-17T00:08:56.192581Z,189471620776449294481459803464803172880,189471620776449294481459803464803172880,"""I'm speaking truth to power, even if it's hard. Recently, I made a reckless decision after a TBI that still haunts me. I'm not proud of the negative stories I shared about my manager, but I hope it sparks a bigger conversation about toxic workplace cultures #TraumaAwareness #MentalHealthMatters""",medical,"{""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}","{""id"": 189471620776449294481459803464803172880, ""id_str"": ""189471620776449294481459803464803172880"", ""created_at"": ""2024-11-17T00:08:56.192581Z"", ""text"": ""\""I'm speaking truth to power, even if it's hard. Recently, I made a reckless decision after a TBI that still haunts me. I'm not proud of the negative stories I shared about my manager, but I hope it sparks a bigger conversation about toxic workplace cultures #TraumaAwareness #MentalHealthMatters\"""", ""user"": {""id"": 285220794052676958746711965135128969207, ""id_str"": ""285220794052676958746711965135128969207"", ""name"": ""@StarlightSpark"", ""screen_name"": ""@StarlightSpark""}}",285220794052676958746711965135128969207,285220794052676958746711965135128969207,@StarlightSpark,@StarlightSpark
created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
2024-11-16T21:22:43.787709Z,215111739405692895405146867095912160709,215111739405692895405146867095912160709,"""Love being a customer service rep! Consistently receiving positive feedback from clients is the best motivation to keep delivering exceptional service and making a difference in their day #CustomerService #JobSatisfaction""",malicious,"{""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}","{""id"": 215111739405692895405146867095912160709, ""id_str"": ""215111739405692895405146867095912160709"", ""created_at"": ""2024-11-16T21:22:43.787709Z"", ""text"": ""\""Love being a customer service rep! Consistently receiving positive feedback from clients is the best motivation to keep delivering exceptional service and making a difference in their day #CustomerService #JobSatisfaction\"""", ""user"": {""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}}",144824426334597597224551796530904403688,144824426334597597224551796530904403688,@SparkyPaws23,@SparkyPaws23
2024-11-16T22:22:43.787709Z,104090841068553909109965334708207328116,104090841068553909109965334708207328116,"""Just found out company policy changes are limiting my work flexibility. Feeling frustrated and concerned about the impact on my work-life balance. Anyone else dealing with similar issues? #jobflexibility #worklifebalance""",malicious,"{""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}","{""id"": 104090841068553909109965334708207328116, ""id_str"": ""104090841068553909109965334708207328116"", ""created_at"": ""2024-11-16T22:22:43.787709Z"", ""text"": ""\""Just found out company policy changes are limiting my work flexibility. Feeling frustrated and concerned about the impact on my work-life balance. Anyone else dealing with similar issues? #jobflexibility #worklifebalance\"""", ""user"": {""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}}",144824426334597597224551796530904403688,144824426334597597224551796530904403688,@SparkyPaws23,@SparkyPaws23
2024-11-16T23:22:43.787709Z,115995657217653086669855724011356744343,115995657217653086669855724011356744343,"""Discovering my new role, I'm finding ways to make a lasting impact & drive meaningful change, empowering others to thrive along the way #CareerGrowth #LeadershipDevelopment""",malicious,"{""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}","{""id"": 115995657217653086669855724011356744343, ""id_str"": ""115995657217653086669855724011356744343"", ""created_at"": ""2024-11-16T23:22:43.787709Z"", ""text"": ""\""Discovering my new role, I'm finding ways to make a lasting impact & drive meaningful change, empowering others to thrive along the way #CareerGrowth #LeadershipDevelopment\"""", ""user"": {""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}}",144824426334597597224551796530904403688,144824426334597597224551796530904403688,@SparkyPaws23,@SparkyPaws23
2024-11-17T00:22:43.787709Z,180317377851684714754903457146314996487,180317377851684714754903457146314996487,"""I'm considering planting false info to discredit a coworker who started rumors, but is that really a solution & would it damage my own reputation in the process? #ethics #communication""",malicious,"{""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}","{""id"": 180317377851684714754903457146314996487, ""id_str"": ""180317377851684714754903457146314996487"", ""created_at"": ""2024-11-17T00:22:43.787709Z"", ""text"": ""\""I'm considering planting false info to discredit a coworker who started rumors, but is that really a solution & would it damage my own reputation in the process? #ethics #communication\"""", ""user"": {""id"": 144824426334597597224551796530904403688, ""id_str"": ""144824426334597597224551796530904403688"", ""name"": ""@SparkyPaws23"", ""screen_name"": ""@SparkyPaws23""}}",144824426334597597224551796530904403688,144824426334597597224551796530904403688,@SparkyPaws23,@SparkyPaws23
2024-11-16T21:22:43.787709Z,67458397497586593115758559698816856829,67458397497586593115758559698816856829,"""Loving the fast-paced environment of my role, where every day brings new challenges & opportunities for growth. Motivated and energized, ready to tackle whatever comes next! #CareerGoals #MotivationMonday""",malicious,"{""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}","{""id"": 67458397497586593115758559698816856829, ""id_str"": ""67458397497586593115758559698816856829"", ""created_at"": ""2024-11-16T21:22:43.787709Z"", ""text"": ""\""Loving the fast-paced environment of my role, where every day brings new challenges & opportunities for growth. Motivated and energized, ready to tackle whatever comes next! #CareerGoals #MotivationMonday\"""", ""user"": {""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}}",170544239989590827793394109183752000225,170544239989590827793394109183752000225,@LunarNebula90,@LunarNebula90
2024-11-16T22:22:43.787709Z,84963558440299970328222292319537711677,84963558440299970328222292319537711677,"""Dealing with unfair blame can be draining. Remember that a client's frustration doesn't define your professionalism or competence. Keep a record, stay calm, and focus on resolving the issue to prove their concerns were unfounded #CustomerService #DealingWithDifficultClients""",malicious,"{""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}","{""id"": 84963558440299970328222292319537711677, ""id_str"": ""84963558440299970328222292319537711677"", ""created_at"": ""2024-11-16T22:22:43.787709Z"", ""text"": ""\""Dealing with unfair blame can be draining. Remember that a client's frustration doesn't define your professionalism or competence. Keep a record, stay calm, and focus on resolving the issue to prove their concerns were unfounded #CustomerService #DealingWithDifficultClients\"""", ""user"": {""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}}",170544239989590827793394109183752000225,170544239989590827793394109183752000225,@LunarNebula90,@LunarNebula90
2024-11-16T23:22:43.787709Z,211028079517691756151506175313131010242,211028079517691756151506175313131010242,"""Rebooting with renewed purpose! I've just pivoted to a new project, shaking off the dust and letting fresh inspiration and focus fuel my creativity. Excited to see where this new path takes me! #PivotalMoment #NewBeginnings""",malicious,"{""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}","{""id"": 211028079517691756151506175313131010242, ""id_str"": ""211028079517691756151506175313131010242"", ""created_at"": ""2024-11-16T23:22:43.787709Z"", ""text"": ""\""Rebooting with renewed purpose! I've just pivoted to a new project, shaking off the dust and letting fresh inspiration and focus fuel my creativity. Excited to see where this new path takes me! #PivotalMoment #NewBeginnings\"""", ""user"": {""id"": 170544239989590827793394109183752000225, ""id_str"": ""170544239989590827793394109183752000225"", ""name"": ""@LunarNebula90"", ""screen_name"": ""@LunarNebula90""}}",170544239989590827793394109183752000225,170544239989590827793394109183752000225,@LunarNebula90,@LunarNebula90
